DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,AÑOOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PPERHOM,PPERMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
21,2102,11,2023,3,11,2023,1,101,999,999,9,9,320,320,9,9,99,99
10,1012,11,2023,26,10,2023,10,1006,999,999,9,9,320,320,9,9,99,99
9,912,11,2023,28,7,2023,9,912,999,999,9,9,320,320,9,9,99,99
1,106,11,2023,20,7,2023,20,2007,999,999,4,4,320,320,1,1,99,99
13,1326,11,2023,15,6,2023,13,1326,999,999,9,9,320,320,9,9,99,99
19,1903,11,2023,1,8,2023,19,1904,999,999,4,4,320,320,1,1,99,99
11,1101,12,2023,15,6,2023,11,1101,999,999,9,9,320,320,9,9,99,99
1,101,12,2023,13,12,2023,1,101,999,999,9,9,320,320,9,9,99,99
22,2202,12,2023,20,11,2023,22,2202,999,999,9,9,320,320,9,9,99,99
14,1401,12,2023,21,11,2023,1,110,999,999,9,9,320,320,9,9,99,99
1,101,12,2023,29,11,2023,1,106,999,999,9,9,320,320,9,1,99,99
1,101,12,2023,10,8,2023,1,103,999,999,9,9,320,320,9,9,99,99
14,1401,12,2023,15,11,2023,14,1401,999,999,9,9,320,320,9,9,99,99
5,513,12,2023,12,9,2023,5,513,999,999,9,9,320,320,9,9,99,99
15,1501,12,2023,16,11,2023,15,1501,43,41,5,4,320,320,2,2,99,97
10,1001,12,2023,5,12,2023,10,1001,999,999,9,9,320,320,1,1,99,99
1,101,12,2023,5,9,2023,1,108,999,999,9,9,320,320,1,1,99,99
16,1601,12,2023,6,10,2023,16,1607,999,999,9,9,320,320,9,9,99,99
6,601,12,2023,19,10,2023,6,608,999,999,9,9,320,320,9,9,99,99
22,2217,12,2023,29,8,2023,22,2217,999,999,4,4,320,320,1,1,99,99
1,101,12,2023,13,6,2023,1,103,999,999,9,9,320,320,9,9,99,99
1,101,12,2023,29,11,2023,1,101,57,52,9,9,320,320,9,9,99,99
14,1401,12,2023,4,10,2023,14,1401,999,999,9,9,320,320,9,1,99,99
22,2201,12,2023,29,11,2023,1,108,51,50,9,1,320,320,9,4,99,97
18,1801,12,2023,13,9,2023,18,1804,999,999,9,9,320,320,9,9,99,99
1,115,12,2023,27,11,2023,5,505,56,49,9,4,320,320,9,4,99,52
22,2205,12,2023,13,12,2023,22,2205,999,999,9,9,320,320,9,9,99,99
1,103,12,2023,11,10,2023,6,608,999,999,9,9,320,320,9,9,99,99
1,101,12,2023,17,11,2023,1,101,49,45,9,4,320,320,9,4,99,97
13,1301,12,2023,15,12,2023,13,1301,41,40,9,4,320,320,9,2,99,97
13,1301,12,2023,5,12,2023,13,1317,999,44,9,1,320,320,9,2,99,97
13,1301,12,2023,20,7,2023,13,1326,999,999,9,9,320,320,9,9,99,99
12,1213,12,2023,2,8,2023,12,1214,999,999,9,9,320,320,9,9,99,99
3,301,12,2023,1,9,2023,3,301,999,999,9,9,320,320,9,9,99,99
7,717,12,2023,31,10,2023,7,718,999,999,9,9,320,320,9,9,99,99
14,1413,12,2023,10,11,2023,14,1413,999,999,9,9,320,320,9,9,99,99
5,511,12,2023,15,12,2023,5,511,999,999,9,9,320,320,1,1,99,99
2,201,12,2023,26,10,2023,2,201,999,999,9,9,320,320,1,1,99,99
5,502,12,2023,13,10,2023,5,502,38,34,4,4,320,320,9,9,99,97
1,101,12,2023,23,11,2023,1,101,999,999,9,9,320,320,9,9,99,99
16,1603,12,2023,16,6,2023,14,1419,999,999,9,9,320,320,9,9,99,99
1,104,12,2023,22,11,2023,19,1903,999,999,9,9,320,320,9,9,99,99
1,101,12,2023,21,11,2023,1,101,999,999,9,9,320,320,1,1,99,99
5,511,12,2023,2,11,2023,5,511,999,999,9,9,320,320,1,1,99,99
9,901,12,2023,30,10,2023,9,903,999,999,9,9,320,320,9,9,99,99
21,2101,12,2023,12,10,2023,22,2204,999,999,9,9,320,320,9,9,99,99
1,114,12,2023,17,10,2023,1,114,999,999,9,9,320,320,9,1,99,97
1,101,12,2023,5,10,2023,22,2214,999,999,9,9,320,320,1,1,99,99
9,922,12,2023,12,9,2023,12,1219,35,38,4,4,320,320,4,3,99,97
6,601,12,2023,19,10,2023,6,601,999,44,9,4,320,320,9,4,99,43
1,101,12,2023,29,11,2023,22,2217,999,999,4,4,320,320,1,1,99,99
1,101,12,2023,30,11,2023,2,207,999,999,4,4,320,320,1,1,99,99
2,201,12,2023,11,10,2023,2,201,999,999,4,4,320,320,9,9,99,99
10,1001,12,2023,23,10,2023,10,1012,999,999,9,9,320,320,9,9,99,99
1,114,12,2023,25,10,2023,1,114,999,999,9,9,320,320,9,1,99,99
1,101,12,2023,15,11,2023,1,101,999,999,9,9,320,320,9,9,99,99
9,922,12,2023,14,11,2023,12,1222,999,999,9,9,320,320,9,1,99,99
1,101,12,2023,19,9,2023,1,116,999,999,9,9,320,9999,1,1,99,99
1,101,12,2023,7,11,2023,1,115,999,999,9,9,320,320,9,1,99,99
9,901,12,2023,7,12,2023,9,909,999,999,1,1,320,320,9,9,99,99
14,1401,12,2023,7,11,2023,14,1414,33,31,4,1,320,320,2,2,99,81
5,501,12,2023,7,11,2023,5,509,999,999,9,9,320,320,9,1,99,97
1,101,12,2023,28,11,2023,9,917,999,999,9,9,320,320,9,9,99,99
12,1215,12,2023,21,11,2023,12,1216,999,999,9,9,320,320,9,9,99,99
11,1105,12,2023,24,10,2023,11,1105,52,999,9,4,320,320,9,9,99,99
15,1501,12,2023,16,11,2023,15,1501,999,41,9,4,320,320,9,2,99,97
1,101,12,2023,17,11,2023,1,115,999,999,9,9,320,320,9,9,99,99
14,1401,12,2023,25,9,2023,14,1403,999,999,9,9,320,320,9,9,99,99
5,504,12,2023,14,9,2023,5,502,999,999,9,9,320,320,9,9,99,99
1,114,12,2023,23,11,2023,1,101,999,999,9,9,320,320,9,9,99,99
17,1712,12,2023,24,8,2023,17,1712,999,999,9,9,320,320,9,9,99,99
14,1401,12,2023,7,11,2023,14,1406,46,34,1,1,320,320,9,9,99,99
9,920,12,2023,2,8,2023,12,1222,999,999,9,9,320,320,9,9,99,99
1,101,12,2023,9,11,2023,1,101,999,999,9,9,320,320,9,9,99,99
14,1401,12,2023,12,10,2023,14,1401,999,999,9,9,320,320,9,9,99,99
9,911,12,2023,7,12,2023,4,407,73,57,9,4,320,320,9,1,99,97
2,201,12,2023,7,11,2023,15,1501,999,999,4,4,320,320,1,1,99,99
12,1215,12,2023,5,6,2023,12,1215,999,999,9,9,320,320,9,9,99,99
6,601,12,2023,19,10,2023,6,603,999,999,9,9,320,320,9,9,99,99
9,922,12,2023,27,11,2023,10,1015,999,999,9,9,320,320,9,9,99,99
1,101,12,2023,21,11,2023,18,1803,999,999,9,9,320,320,9,9,99,99
12,1215,12,2023,9,10,2023,12,1216,999,999,9,9,320,320,9,9,99,99
5,502,12,2023,9,11,2023,5,502,999,999,9,9,320,320,9,9,99,99
2,201,12,2023,1,9,2023,2,202,999,999,9,9,320,320,9,9,99,99
1,101,12,2023,15,11,2023,20,2007,40,999,4,9,320,320,9,9,99,99
14,1401,12,2023,21,4,2023,14,1418,999,46,9,5,320,320,1,2,99,97
3,308,12,2023,21,8,2023,1,101,999,999,9,9,320,320,9,9,99,99
1,101,12,2023,3,11,2023,3,312,999,999,9,9,320,320,9,9,99,99
1,115,12,2023,10,11,2023,4,403,999,999,9,9,320,320,9,9,99,99
1,114,12,2023,20,11,2023,1,116,999,999,4,4,320,320,9,9,99,99
1,101,12,2023,11,10,2023,4,409,999,999,9,9,320,320,9,9,99,99
11,1101,12,2023,23,11,2023,11,1101,999,999,9,9,320,320,9,9,99,99
1,115,12,2023,2,10,2023,11,1105,999,999,9,9,320,320,1,1,99,99
5,501,12,2023,5,12,2023,5,501,999,999,9,9,320,320,9,9,99,99
21,2101,12,2023,28,9,2023,1,101,999,999,9,9,9999,9999,1,1,99,99
1,101,12,2023,1,12,2023,1,116,999,37,9,9,320,320,9,1,99,97
1,101,12,2023,28,11,2023,1,101,999,999,9,9,320,320,9,9,99,99
22,2212,12,2023,24,11,2023,22,2212,999,999,9,9,320,320,9,9,99,99
5,513,12,2023,6,10,2023,5,513,999,999,9,9,320,320,9,9,99,99
12,1215,12,2023,12,9,2023,9,917,999,999,9,9,320,320,9,9,99,99
17,1703,12,2023,27,10,2023,17,1706,999,999,4,4,320,320,2,2,99,99
11,1101,12,2023,23,11,2023,10,1001,999,999,9,9,320,320,9,9,99,99
1,115,12,2023,3,11,2023,5,511,999,999,9,9,320,320,1,1,99,99
9,922,12,2023,15,11,2023,14,1419,999,999,9,1,320,320,9,1,99,99
1,101,12,2023,18,10,2023,1,101,999,999,9,9,320,320,9,9,99,99
11,1101,12,2023,15,11,2023,11,1101,999,999,9,9,320,320,9,9,99,99
8,803,12,2023,28,11,2023,8,803,999,999,9,9,320,320,9,9,99,99
8,803,12,2023,7,11,2023,8,803,999,999,9,9,320,320,9,9,99,99
10,1008,12,2023,6,12,2023,10,1008,999,999,9,9,320,320,9,9,99,99
7,701,12,2023,29,9,2023,7,701,999,999,1,1,320,320,1,1,99,99
17,1711,12,2023,20,10,2023,17,1711,26,29,9,4,320,320,9,3,99,97
13,1320,12,2023,16,11,2023,13,1307,999,999,9,9,320,320,9,9,99,99
12,1217,12,2023,22,11,2023,12,1222,999,999,9,9,320,320,9,9,99,99
4,401,12,2023,6,6,2023,4,407,999,999,9,9,320,320,1,1,99,99
19,1901,12,2023,5,9,2023,18,1804,999,999,9,9,320,320,9,9,99,99
3,305,12,2023,22,11,2023,1,101,999,999,9,9,320,320,1,1,99,99
10,1017,12,2023,26,10,2023,10,1001,999,999,9,9,320,320,9,9,99,99
20,2007,12,2023,8,8,2023,20,2007,999,999,4,4,320,320,1,1,99,99
13,1326,12,2023,11,9,2023,13,1326,999,999,1,1,320,320,1,1,99,99
5,503,12,2023,6,12,2023,5,505,999,999,9,9,320,320,1,9,99,99
4,413,12,2023,29,9,2023,4,413,999,999,9,9,320,320,1,9,99,99
1,110,12,2023,1,12,2023,1,114,999,999,9,9,320,320,9,9,99,99
12,1207,12,2023,9,11,2023,12,1207,999,999,9,9,320,320,9,9,99,99
14,1403,12,2023,29,9,2023,14,1403,999,999,9,9,320,320,9,9,99,99
1,106,1,2024,24,2,2023,1,101,999,999,9,9,320,222,9,9,99,99
14,1401,1,2024,19,6,2023,14,1401,999,999,9,9,320,320,9,9,99,99
21,2101,1,2024,23,11,2023,22,2201,999,999,9,9,320,320,9,9,99,99
6,602,1,2024,29,11,2023,1,103,999,999,9,9,320,320,9,9,99,99
12,1201,1,2024,5,12,2023,12,1201,999,43,9,9,320,320,9,9,99,99
7,701,1,2024,7,6,2023,7,705,999,999,1,1,320,320,1,1,99,99
13,1324,1,2024,28,11,2023,13,1324,999,999,9,9,320,320,1,1,99,99
1,101,1,2024,23,10,2023,1,101,999,999,9,9,320,320,9,9,99,99
1,108,1,2024,20,3,2023,1,108,999,37,9,4,320,320,3,3,99,97
1,101,1,2024,19,12,2023,1,106,999,999,9,9,320,320,9,9,99,99
18,1801,1,2024,13,9,2023,18,1803,999,999,9,9,320,320,9,9,99,99
11,1101,1,2024,12,12,2023,11,1101,999,999,9,9,320,320,9,9,99,99
15,1504,1,2024,28,9,2023,15,1504,999,999,9,9,320,320,9,1,99,99
1,101,1,2024,22,5,2023,1,101,999,999,9,9,320,320,9,9,99,99
7,701,1,2024,31,8,2023,7,705,999,999,9,9,320,320,9,1,99,99
1,101,1,2024,19,12,2023,1,101,999,999,9,9,320,320,1,1,99,99
5,501,1,2024,20,11,2023,1,114,999,35,9,4,320,320,9,1,99,97
1,101,1,2024,22,11,2023,1,115,999,999,9,9,320,320,9,9,99,99
1,101,1,2024,15,11,2023,1,101,999,999,9,9,320,320,9,9,99,99
1,101,1,2024,24,11,2023,1,101,999,999,9,9,320,320,9,9,99,99
2,201,1,2024,20,12,2023,17,1712,999,999,9,9,320,320,9,9,99,99
10,1001,1,2024,8,1,2023,10,1001,999,999,9,9,320,320,9,9,99,99
1,115,1,2024,5,12,2023,1,106,999,999,9,9,320,320,9,9,99,99
1,111,1,2024,14,12,2023,1,103,999,999,9,9,320,320,9,9,99,99
1,111,1,2024,14,12,2023,15,1501,43,42,9,9,320,320,1,2,99,97
17,1701,1,2024,5,12,2023,17,1712,999,999,9,9,320,320,9,9,99,99
1,114,1,2024,20,11,2023,1,114,999,999,4,4,320,320,1,1,99,99
9,922,1,2024,20,12,2023,9,917,999,999,4,4,320,320,1,1,99,99
17,1712,1,2024,15,12,2023,1,101,999,999,9,9,320,320,9,9,99,99
17,1712,1,2024,15,11,2023,1,101,999,999,9,9,320,320,9,9,99,99
1,117,1,2024,26,7,2023,1,117,999,999,9,9,320,320,1,9,99,99
5,501,1,2024,19,1,2023,5,502,999,999,4,4,320,320,9,9,99,99
1,101,1,2024,30,11,2023,3,308,999,999,9,9,320,320,9,9,99,99
1,101,1,2024,28,11,2023,5,502,999,999,9,9,320,320,9,9,99,99
9,922,1,2024,29,11,2023,3,308,48,46,9,9,320,320,9,1,99,97
1,101,1,2024,30,11,2023,1,101,999,999,9,9,320,320,1,9,99,99
1,101,1,2024,5,7,2023,1,101,999,999,9,9,320,320,9,9,99,99
2,201,1,2024,28,12,2023,2,201,999,999,4,9,320,320,9,9,99,99
18,1801,1,2024,27,11,2023,18,1801,999,999,9,9,320,320,9,9,99,99
1,109,1,2024,5,12,2023,14,1406,999,999,9,9,320,320,9,9,99,99
21,2101,1,2024,26,10,2023,1,101,999,999,9,9,320,320,9,9,99,99
9,917,1,2024,7,12,2023,9,917,999,999,4,4,320,320,1,1,99,99
1,115,1,2024,27,11,2023,22,2212,999,59,9,4,320,320,9,4,99,97
5,502,1,2024,17,11,2023,5,502,999,999,9,9,320,320,9,9,99,99
13,1312,1,2024,30,10,2023,13,1301,999,999,9,9,320,320,9,9,99,99
1,101,1,2024,28,12,2023,5,511,999,999,9,9,320,320,9,9,99,99
3,305,1,2024,20,6,2023,5,502,999,999,9,9,320,320,9,9,99,99
12,1215,1,2024,21,12,2023,11,1103,999,999,9,9,320,320,9,9,99,99
1,115,1,2024,20,12,2023,1,101,38,35,9,9,320,320,9,9,99,99
9,901,1,2024,14,7,2023,9,924,999,999,9,9,320,320,9,9,99,99
18,1801,1,2024,25,9,2023,1,101,999,999,9,9,320,320,1,9,99,99
18,1801,1,2024,22,11,2023,18,1804,999,999,9,9,320,320,9,9,99,99
5,501,1,2024,16,8,2023,10,1001,999,999,9,9,320,320,9,9,99,99
12,1217,1,2024,12,12,2023,12,1216,999,999,9,9,320,320,9,9,99,99
1,101,1,2024,22,11,2023,1,101,999,999,9,9,320,320,9,9,99,99
20,2001,1,2024,4,12,2023,20,2009,999,999,9,9,320,320,9,9,99,99
3,312,1,2024,24,10,2023,3,312,999,999,9,9,320,320,9,9,99,99
2,201,1,2024,1,12,2023,2,201,999,999,4,4,320,320,9,9,99,99
10,1012,1,2024,19,10,2023,11,1101,999,40,9,9,320,320,9,1,99,97
1,101,1,2024,23,10,2023,1,116,36,34,4,4,320,320,2,4,99,99
1,101,1,2024,20,9,2023,9,917,999,999,9,9,320,320,1,1,99,99
1,101,1,2024,29,11,2023,16,1604,999,999,9,9,320,320,9,9,99,99
9,922,1,2024,15,12,2023,12,1222,999,999,9,9,320,320,9,9,99,99
3,301,1,2024,12,9,2023,3,301,999,999,9,9,320,320,9,9,99,99
5,511,1,2024,6,12,2023,1,116,999,52,9,4,320,320,9,2,99,97
21,2101,1,2024,1,12,2023,21,2102,999,999,9,9,320,320,1,1,99,99
2,201,1,2024,29,9,2023,2,203,999,999,9,9,320,320,9,9,99,99
9,917,1,2024,1,12,2023,9,917,999,999,9,9,320,320,9,9,99,99
10,1006,1,2024,14,11,2023,10,1001,999,999,9,9,320,320,9,9,99,99
7,701,1,2024,4,4,2023,7,701,999,999,9,9,320,320,9,9,99,99
1,101,1,2024,13,9,2023,10,1015,999,999,9,9,320,320,1,1,99,97
9,911,1,2024,18,12,2023,11,1101,999,53,9,4,320,320,9,3,99,97
18,1801,1,2024,26,10,2023,18,1804,999,999,9,9,320,320,9,9,99,99
13,1301,1,2024,4,9,2023,13,1301,999,999,9,9,320,320,1,1,99,99
20,2007,1,2024,26,10,2023,20,2007,999,999,4,4,320,320,1,1,99,99
13,1324,1,2024,24,11,2023,13,1324,999,999,9,9,320,320,9,9,99,99
11,1101,1,2024,15,12,2023,10,1021,39,48,9,9,320,320,9,9,99,99
1,101,1,2024,17,8,2023,1,102,999,999,9,9,320,320,9,9,99,99
8,801,1,2024,13,12,2023,8,803,999,999,9,9,320,320,9,9,99,99
22,2201,1,2024,12,12,2023,22,2201,999,999,9,9,320,320,9,9,99,99
14,1420,1,2024,30,11,2023,14,1420,999,999,9,9,320,320,1,9,99,99
1,101,1,2024,6,11,2023,1,105,49,50,4,4,320,320,9,2,99,97
5,501,1,2024,29,5,2023,5,501,999,999,4,4,320,320,1,1,99,99
9,901,1,2024,27,12,2023,9,901,999,999,9,9,320,320,9,9,99,99
5,509,1,2024,7,3,2023,5,509,999,999,9,9,320,320,1,1,99,99
1,101,1,2024,24,11,2023,1,101,999,999,9,9,320,320,9,9,99,99
11,1101,1,2024,7,12,2023,10,1001,999,999,9,9,320,320,9,1,99,99
12,1215,1,2024,21,12,2023,12,1207,999,999,9,9,320,320,1,1,99,99
22,2201,1,2024,19,12,2023,22,2201,999,999,9,9,320,320,9,9,99,99
12,1222,1,2024,24,11,2023,12,1222,999,999,9,9,320,320,9,9,99,99
15,1503,1,2024,29,11,2023,15,1503,999,999,9,9,320,320,9,9,99,99
15,1503,1,2024,14,12,2023,15,1503,999,999,9,9,320,320,9,9,99,99
12,1221,1,2024,20,6,2023,12,1221,55,999,4,9,320,320,2,9,99,99
9,905,1,2024,8,12,2023,9,905,999,999,9,9,320,320,1,1,99,99
17,1703,1,2024,18,9,2023,17,1712,999,999,9,9,320,320,9,9,99,99
8,805,1,2024,17,11,2023,8,805,999,999,1,1,320,320,9,9,99,99
18,1801,2,2024,10,10,2023,18,1802,999,999,9,9,320,320,9,9,99,99
6,601,2,2024,8,11,2023,6,609,999,999,9,9,320,320,9,9,99,99
1,101,2,2024,10,3,2023,12,1221,999,999,4,4,320,320,2,2,99,99
6,601,2,2024,14,12,2023,6,614,999,999,9,9,9999,9999,9,9,99,99
1,101,2,2024,4,7,2023,1,106,999,999,9,9,320,320,9,9,99,99
1,101,2,2024,27,10,2023,1,101,999,999,9,9,320,320,1,9,99,99
1,115,2,2024,2,5,2023,1,114,999,999,9,9,320,320,9,1,99,99
3,301,2,2024,16,1,2023,3,301,999,999,9,9,320,320,9,9,99,99
1,101,2,2024,10,11,2023,1,101,999,999,9,9,320,320,9,1,99,99
5,501,2,2024,6,12,2023,5,501,999,999,9,9,320,320,9,9,99,99
1,109,2,2024,17,10,2023,1,108,999,999,9,9,320,320,1,1,99,99
9,917,2,2024,20,6,2023,9,917,999,999,9,9,320,320,9,9,99,99
21,2101,2,2024,5,12,2023,21,2102,999,999,4,4,320,320,1,1,99,99
1,110,2,2024,2,10,2023,1,110,999,999,9,9,320,320,9,9,99,99
5,506,2,2024,28,3,2023,5,513,999,999,9,9,320,320,9,9,99,99
6,601,2,2024,14,12,2023,6,609,999,999,9,9,320,320,9,9,99,99
1,110,2,2024,2,11,2023,1,110,999,999,9,9,320,320,9,9,99,99
1,117,2,2024,10,11,2023,1,109,999,999,9,9,320,320,9,9,99,99
11,1101,2,2024,18,8,2023,1,101,999,999,9,9,320,320,9,9,99,99
1,101,2,2024,10,11,2023,15,1503,999,999,9,9,320,320,9,9,99,99
1,101,2,2024,30,11,2023,1,101,999,999,9,9,320,320,9,1,99,99
18,1801,2,2024,27,9,2023,18,1804,999,999,9,9,320,320,1,1,99,99
2,201,2,2024,15,11,2023,2,207,999,999,4,4,320,320,9,9,99,23
6,604,2,2024,12,12,2023,6,603,999,999,9,9,320,320,9,9,99,99
1,115,2,2024,28,6,2023,1,117,999,999,9,9,320,320,9,9,99,99
1,101,2,2024,30,11,2023,1,101,999,999,9,9,320,320,9,9,99,99
6,601,2,2024,14,12,2023,19,1903,999,999,4,4,320,320,9,9,99,99
6,601,2,2024,21,12,2023,6,608,999,999,9,9,320,320,9,9,99,99
16,1603,2,2024,19,5,2023,16,1603,46,36,1,1,320,320,3,2,99,97
14,1401,2,2024,12,6,2023,14,1401,999,999,9,9,320,320,9,9,99,99
1,101,2,2024,27,10,2023,4,411,999,999,9,9,320,320,9,9,99,99
1,114,2,2024,4,10,2023,1,114,999,999,9,9,320,320,9,9,99,99
15,1508,2,2024,21,6,2023,15,1508,999,999,9,9,320,320,9,9,99,99
5,502,2,2024,12,9,2023,5,502,999,999,9,9,320,320,9,9,99,99
10,1012,2,2024,12,12,2023,10,1009,999,999,4,4,320,320,1,1,99,99
8,803,2,2024,4,9,2023,8,803,999,33,9,4,320,320,9,3,99,97
16,1601,2,2024,3,7,2023,16,1609,43,42,1,1,320,320,2,1,99,99
10,1001,2,2024,14,11,2023,10,1001,999,46,9,4,320,320,9,4,99,34
20,2001,2,2024,28,7,2023,20,2007,999,999,9,9,320,320,9,9,99,99
13,1301,2,2024,7,6,2023,13,1301,999,999,9,9,320,320,9,9,99,99
19,1904,2,2024,30,8,2023,19,1904,999,999,9,9,320,320,9,9,99,99
9,901,2,2024,30,11,2023,9,924,999,999,9,9,320,320,9,9,99,99
1,101,2,2024,17,10,2023,13,1308,999,999,9,9,320,320,1,1,99,99
10,1001,2,2024,11,10,2023,10,1001,999,999,9,9,320,320,9,9,99,99
13,1301,2,2024,27,9,2023,13,1301,999,33,9,1,320,320,1,3,99,97
13,1308,2,2024,22,9,2023,13,1308,999,999,9,9,320,320,1,1,99,99
9,901,2,2024,1,3,2023,9,919,999,999,9,9,320,320,9,9,99,99
1,101,2,2024,23,10,2023,1,108,44,43,4,4,320,320,4,5,99,24
21,2101,2,2024,6,12,2023,21,2101,30,20,9,4,320,320,9,9,99,97
15,1502,2,2024,21,12,2023,15,1502,999,999,9,9,320,320,9,9,99,99
1,101,2,2024,19,12,2023,21,2102,999,999,9,9,840,320,9,9,99,99
16,1609,2,2024,7,2,2023,16,1601,40,40,9,4,320,320,9,4,99,97
19,1902,2,2024,30,11,2023,19,1902,999,999,9,9,320,320,9,9,99,99
1,101,3,2024,19,10,2023,1,101,999,999,9,9,320,320,9,9,99,99
19,1901,3,2024,15,11,2023,3,301,999,999,9,9,320,320,9,9,99,99
14,1401,3,2024,20,2,2023,14,1402,999,999,9,9,320,320,1,1,99,99
12,1214,3,2024,5,5,2023,12,1214,999,999,4,4,320,320,9,9,99,99
18,1801,3,2024,20,2,2023,18,1804,999,999,9,9,320,320,9,9,99,99
1,101,3,2024,29,9,2023,1,106,999,999,9,9,320,320,9,9,99,99
13,1307,3,2024,30,10,2023,13,1307,999,999,9,9,320,320,9,9,99,99
15,1501,3,2024,23,1,2023,15,1501,41,35,4,4,320,320,4,3,99,99
17,1706,3,2024,20,12,2023,12,1224,999,999,9,9,320,320,9,9,99,99
19,1901,3,2024,29,11,2023,17,1709,999,999,9,9,320,320,9,9,99,99
15,1503,3,2024,13,11,2023,15,1503,999,999,9,9,320,320,9,9,99,99
16,1609,3,2024,27,4,2023,15,1508,999,999,9,9,320,320,9,9,99,99
19,1904,3,2024,15,11,2023,19,1904,999,999,4,4,320,320,9,9,99,99
12,1214,3,2024,26,10,2023,11,1101,999,999,9,9,320,320,9,9,99,99
1,101,3,2024,14,11,2023,1,101,999,999,9,9,320,320,9,1,99,97
1,101,3,2024,7,12,2023,18,1804,999,999,9,9,320,320,9,9,99,99
14,1401,3,2024,1,6,2023,14,1401,999,999,9,9,320,320,9,9,99,99
18,1801,3,2024,21,12,2023,18,1804,999,999,9,9,320,320,9,9,99,99
1,101,3,2024,17,10,2023,22,2217,999,999,4,4,320,320,1,1,99,99
1,101,3,2024,25,8,2023,9,917,999,999,9,9,320,320,9,9,99,99
10,1001,3,2024,23,10,2023,10,1001,999,999,9,9,320,320,9,9,99,99
1,101,3,2024,11,1,2023,1,101,999,999,9,9,320,320,1,1,99,99
22,2201,3,2024,17,2,2023,22,2201,999,999,9,9,320,320,9,9,99,99
18,1804,3,2024,24,4,2023,15,1507,44,999,9,9,320,320,9,1,99,99
1,101,4,2024,13,3,2023,1,101,46,43,4,9,320,320,9,1,99,97
13,1326,4,2024,11,12,2023,13,1326,999,999,1,4,320,320,1,1,99,99
1,101,4,2024,17,8,2023,1,101,999,999,9,9,320,840,9,9,99,99
18,1801,4,2024,3,4,2023,18,1804,999,999,9,9,320,320,9,9,99,99
20,2001,4,2024,16,11,2023,20,2007,999,999,4,9,320,320,1,1,99,99
9,920,4,2024,24,10,2023,9,920,999,999,9,9,320,320,9,9,99,99
5,502,4,2024,1,12,2023,5,502,999,999,9,9,320,320,9,9,99,99
6,614,4,2024,20,11,2023,6,604,999,35,9,9,320,320,9,9,99,99
17,1701,4,2024,27,10,2023,1,114,999,999,9,9,320,320,9,9,99,99
1,101,4,2024,22,11,2023,1,101,999,999,9,9,320,320,9,9,99,99
1,101,4,2024,7,11,2023,1,101,999,46,9,9,320,222,9,9,99,22
16,1601,4,2024,11,9,2023,16,1610,999,999,1,1,320,320,9,9,99,99
20,2007,4,2024,18,8,2023,20,2007,999,999,9,9,320,320,9,9,99,99
1,101,4,2024,3,8,2023,10,1006,999,999,9,9,320,320,9,9,99,99
12,1203,4,2024,24,4,2023,13,1326,999,999,9,9,320,320,9,9,99,99
5,503,4,2024,13,9,2023,5,502,999,999,9,9,320,320,9,9,99,99
19,1904,4,2024,28,11,2023,1,101,999,999,9,9,320,320,9,9,99,99
17,1706,4,2024,23,11,2023,17,1706,35,999,4,9,320,320,3,9,99,99
13,1322,5,2024,20,6,2023,13,1322,999,999,9,9,320,320,9,9,99,99
18,1801,5,2024,13,7,2023,18,1804,999,999,9,9,320,320,9,9,99,99
1,101,5,2024,12,12,2023,18,1804,999,999,9,9,320,320,1,9,99,99
18,1801,5,2024,24,11,2023,18,1804,999,999,9,9,320,320,9,9,99,99
13,1317,5,2024,25,7,2023,13,1317,999,57,9,1,320,320,9,2,99,97
1,101,5,2024,3,11,2023,1,106,999,999,9,9,320,320,4,4,99,99
10,1006,5,2024,30,8,2023,10,1006,999,999,9,9,320,320,9,9,99,99
5,501,5,2024,3,10,2023,5,505,999,999,9,9,320,320,9,9,99,99
13,1324,5,2024,17,10,2023,13,1324,999,43,9,4,320,320,9,2,99,97
1,117,5,2024,25,10,2023,5,502,999,999,9,9,320,320,9,9,99,99
2,201,5,2024,25,10,2023,2,206,999,999,9,9,320,320,9,9,99,99
6,601,5,2024,1,12,2023,6,608,999,999,9,9,320,320,9,9,99,99
22,2205,5,2024,24,10,2023,22,2201,999,999,9,9,320,320,9,9,99,99
13,1305,6,2024,9,11,2023,13,1307,999,999,9,9,320,320,9,9,99,99
13,1301,6,2024,30,10,2023,13,1301,999,46,9,4,320,320,9,2,99,97
1,115,6,2024,26,5,2023,1,115,47,48,9,4,320,320,9,4,99,51
17,1701,6,2024,31,3,2023,16,1615,999,999,9,9,320,320,1,1,99,99
13,1302,6,2024,31,7,2023,13,1326,999,999,9,9,320,320,1,9,99,99
13,1324,6,2024,15,1,2023,13,1324,999,999,9,9,320,320,9,9,99,99
20,2007,6,2024,7,2,2023,17,1711,33,30,9,4,320,320,9,4,99,52
18,1801,6,2024,4,8,2023,18,1804,999,999,9,9,320,320,9,9,99,99
1,108,6,2024,20,7,2023,1,101,999,999,9,9,320,320,1,9,99,99
12,1215,6,2024,23,10,2023,12,1215,999,999,9,9,320,320,9,9,99,99
